lat,lon,deltaN,topo
-89.5,220.499993875,88.00524948519994,1969.9449051595293
-89.5,221.49999384722224,88.00041623043369,1965.685654314002
-89.5,222.49999381944446,87.99673073651034,1958.9533619761933
-89.5,223.49999379166667,87.99408446126785,1949.7161582689732
-89.5,224.49999376388888,87.9923508079521,1937.9523494732566
-89.5,225.49999373611112,87.99138537608464,1923.6497744610533
-89.5,226.49999370833334,87.99102637906822,1906.80506920279
-89.5,227.49999368055558,87.99109522654364,1887.4228653409518
-89.5,228.4999936527778,87.99139727355424,1865.5149499301333
-89.5,229.499993625,87.99172272834882,1841.099413832184
-89.5,230.49999359722221,87.9918477180333,1814.1998160162475
-89.5,231.49999356944446,87.99153550116384,1784.844390075421
-89.5,232.49999354166667,87.99053782034085,1753.065317638917
-89.5,233.4999935138889,87.98859638388576,1718.8980911395047
-89.5,234.49999348611112,87.9854444635805,1682.3809855598956
-89.5,235.49999345833334,87.98080859701345,1643.5546554389875
-89.5,236.49999343055555,87.97441037829842,1602.4618696258403
-89.5,237.4999934027778,87.96596832278242,1559.1473921462893
-89.5,238.499993375,87.95519978943165,1513.6580131421797
-89.5,239.49999334722224,87.94182294465993,1466.042729324894
-89.5,240.49999331944446,87.92555874898602,1416.3530688288156
-89.5,241.49999329166667,87.90613295167017,1364.6435508714058
-89.5,242.49999326388888,87.88327807428506,1310.9722663692664
-89.5,243.49999323611112,87.85673536684126,1255.4015616956167
-89.5,244.49999320833334,87.82625671991701,1197.9988042335026
-89.5,245.49999318055558,87.79160651656187,1138.837205358548
-89.5,246.4999931527778,87.75256340849977,1077.9966740398668
-89.5,247.499993125,87.70892200159051,1015.5646725019906
-89.5,248.49999309722222,87.66049443740593,951.6370443231426
-89.5,249.49999306944446,87.60711185735454,886.3187850588001
-89.5,250.49999304166667,87.54862573781887,819.7247259332798
-89.5,251.4999930138889,87.48490908542328,751.9801023781765
-89.5,252.49999298611112,87.41585748395195,683.2209811522625
-89.5,253.49999295833334,87.34138998291237,613.5945224508177
-89.5,254.49999293055555,87.26144982224777,543.2590567001607
-89.5,255.4999929027778,87.17600498666398,472.38395959162153
-89.5,256.49999287500003,87.08504858662991,401.1493132414762
-89.5,257.49999284722225,86.98859906027734,329.74534604046494
-89.5,258.49999281944446,86.8867001980953,258.37164871185087
-89.5,259.49999279166667,86.77942098763879,187.23616916150786
-89.5,260.4999927638889,86.66685528093082,116.55399377923459
-89.5,261.4999927361111,86.54912128630419,46.545927830506116
-89.5,262.49999270833337,86.42636088951929,-22.563107710098848
