lon_deg,lat_deg,pixel_x,pixel_y
147.1674035950299,-50.86970531052968,1271.8407258064517,615.5284778225807
146.33101155092413,-51.981139974823115,1262.8568548387098,620.0204133064516
145.9449671920836,-53.10281240404635,1254.9959677419356,624.5123487903226
145.63249830344222,-54.235327368556284,1247.1350806451615,629.0042842741935
144.3290271055804,-55.09222391830412,1238.1512096774195,632.3732358870968
143.45746385117724,-55.95589113007103,1230.2903225806454,635.7421875
142.6177666768309,-56.826652910058144,1222.429435483871,639.1111391129032
142.55263334198077,-57.999311335395475,1214.5685483870968,643.6030745967741
141.38036745735508,-58.888031892141875,1205.5846774193549,646.9720262096774
140.6807402576386,-59.78512361103157,1197.7237903225807,650.3409778225806
140.42969832755438,-60.99506125838094,1188.7399193548388,654.8329133064516
140.31077866936528,-62.22189398853385,1179.7560483870968,659.3248487903226
139.37219508103266,-63.15391467220154,1170.7721774193549,662.6938004032259
140.00091878253897,-64.4136888679688,1162.9112903225807,667.1857358870968
139.85621583521868,-65.69456874531018,1152.804435483871,671.6776713709677
138.06892013469826,-66.34353202925195,1143.820564516129,673.9236391129032
136.9576251772495,-67.32840731910777,1133.7137096774195,677.2925907258065
133.9544590584012,-67.65989983257218,1124.7298387096776,678.4155745967741
132.88062784440933,-68.66456799332906,1114.6229838709678,681.7845262096774
130.5489681139809,-69.34330368608119,1104.516129032258,684.0304939516129
128.76389343659048,-70.02968139479368,1095.532258064516,686.2764616935483
124.42747951444824,-70.37587660520275,1084.3024193548388,687.3994455645161
120.59554439008491,-70.72415694025125,1074.195564516129,688.5224294354839
116.6967314692917,-71.07458715857582,1064.0887096774195,689.6454133064516
111.99866032458982,-71.07458715857582,1055.1048387096776,689.6454133064516
111.86779536644474,-72.1394803926305,1047.2439516129034,693.0143649193549
110.6739242481442,-73.22643550849806,1037.1370967741937,696.383316532258
110.28767529327507,-74.3379374289159,1028.1532258064517,699.7522681451612
110.16140505238292,-75.47701159388572,1019.1693548387098,703.1212197580645
109.6509260145138,-76.64741385302979,1009.0625,706.4901713709677
107.99302335452819,-77.44739013846181,1000.078629032258,708.7361391129032
106.41786100046414,-78.26513507596019,991.0947580645161,710.9821068548387
107.71459127253183,-79.52985723707822,982.1108870967744,714.351058467742
106.72828541233457,-80.40248864587122,973.1270161290324,716.5970262096773
109.92809851442775,-81.76521052934221,964.1431451612905,719.9659778225806
109.36973254534041,-82.7174903080901,954.0362903225807,722.2119455645161
107.31560338883736,-83.71409856116054,941.6834677419356,724.4579133064516
104.71449415722583,-84.23268554250055,933.8225806451615,725.5808971774193
100.85703570702105,-84.7675443026238,924.8387096774195,726.7038810483871
96.96690226639532,-85.3215541381683,915.8548387096776,727.8268649193548
82.43224882175355,-85.3215541381683,904.625,727.8268649193548
69.35106072157629,-85.3215541381683,894.5181451612905,727.8268649193548
70.01027824777054,-86.50462336227892,885.5342741935485,730.0728326612902
54.1446396520528,-86.50462336227892,875.4274193548388,730.0728326612902
36.5161523234778,-86.50462336227892,864.1975806451615,730.0728326612902
18.88766499490248,-86.50462336227892,852.9677419354839,730.0728326612902
