lon_deg,lat_deg,pixel_x,pixel_y
41.71110113756242,55.92689458430571,954.0362903225807,130.39944556451633
42.748981493385884,57.38493756094356,954.0362903225807,124.78452620967755
43.22279937179081,58.566717248740254,952.9133064516129,120.29259072580658
44.00883420141494,60.064696818996644,951.7903225806454,114.67767137096791
45.36764012963414,61.58773292899865,951.7903225806454,109.06275201612925
47.22111939694355,63.451947986818716,951.7903225806454,102.32484879032279
48.87723336891571,65.36090248383607,950.6673387096776,95.58694556451633
52.37356101136368,65.36090248383607,958.5282258064517,95.58694556451633
56.31596385852208,65.68383131848341,966.3891129032259,94.46396169354853
59.84020680752283,65.68383131848341,974.25,94.46396169354853
62.8654751301944,66.0082067612746,979.8649193548388,93.34097782258084
65.37830287023837,65.68383131848341,986.6028225806454,94.46396169354853
67.39215598395296,65.68383131848341,991.0947580645161,94.46396169354853
69.35572384611095,65.36090248383607,996.7096774193549,95.58694556451633
73.0167629251508,66.0082067612746,1002.3245967741937,93.34097782258084
76.18269317608161,66.33406306429461,1007.9395161290324,92.21799395161304
80.61876621175122,66.99036235585191,1014.6774193548388,89.97202620967755
85.00908398186726,67.32088120878363,1022.5383064516129,88.84904233870986
87.8981993006347,67.6530328435517,1027.030241935484,87.72605846774206
91.07797912029594,67.6530328435517,1033.7681451612905,87.72605846774206
95.66466115437026,67.9868594524459,1041.6290322580646,86.60307459677438
98.3389927361618,67.9868594524459,1047.2439516129034,86.60307459677438
101.54819063431154,67.9868594524459,1053.9818548387098,86.60307459677438
103.26713509566389,67.6530328435517,1059.5967741935485,87.72605846774206
104.56640709752969,66.99036235585191,1066.3346774193549,89.97202620967755
104.84259310412756,66.33406306429461,1070.8266129032259,92.21799395161304
107.53114142800251,66.0082067612746,1078.6875,93.34097782258084
108.3148032905313,65.36090248383607,1084.3024193548388,95.58694556451633
110.44706118855106,65.0393873281811,1091.0403225806454,96.70992943548401
112.064677356083,64.71925417181977,1096.655241935484,97.83291330645181
115.0155967598169,64.71925417181977,1103.3931451612905,97.83291330645181
117.47469626292838,64.71925417181977,1109.008064516129,97.83291330645181
121.8006384828306,65.36090248383607,1114.6229838709678,95.58694556451633
126.81858823841975,66.0082067612746,1121.3608870967744,93.34097782258084
130.94357339574094,66.33406306429461,1128.0987903225807,92.21799395161304
134.63553192299787,66.66143588180945,1133.7137096774195,91.09501008064535
139.10577378851008,67.32088120878363,1138.2056451612905,88.84904233870986
141.95445623487512,67.6530328435517,1141.5745967741937,87.72605846774206
145.16333976287592,68.32240513526698,1142.6975806451615,85.48009072580669
151.1922602085973,69.3398290212537,1146.0665322580646,82.1111391129034
