lon_deg,lat_deg,pixel_x,pixel_y
-72.8595904725464,9.357482673087139,558.7459677419355,338.1514616935485
-71.79898639487466,7.721541459550637,562.1149193548388,346.0123487903227
-71.06870611490615,6.088021769903124,564.3608870967743,353.8732358870968
-69.81452441573337,4.68939415131875,568.8528225806452,360.6111391129033
-68.57966047458214,3.058994288171637,573.3447580645162,368.47202620967755
-67.38140651844489,1.4295438894050694,577.8366935483872,376.3329133064517
-65.93139051002564,0.4986606888418297,583.4516129032259,380.8248487903227
-64.20617418804868,-0.6648834199270399,590.1895161290323,386.43976814516134
-63.08380494340361,-2.2940629327044832,594.6814516129033,394.3006552419356
-62.00238933015797,-4.156883107381262,599.1733870967743,403.28452620967755
-60.9585334285988,-6.0213913761353535,603.6653225806452,412.26839717741944
-60.21932919340978,-7.65482335071017,607.0342741935484,420.1292842741936
-59.24205207678479,-9.524572394924244,611.5262096774194,429.11315524193554
-58.61968067215412,-11.632774014523822,614.8951612903227,439.22001008064524
-57.67928924486418,-13.276661835801892,619.3870967741937,447.0808971774194
-56.50660893345807,-15.160647389366876,625.0020161290323,456.06476814516134
-55.613876411520664,-16.814382804724534,629.4939516129033,463.92565524193554
-54.742512151003524,-18.47364275980544,633.9858870967743,471.78654233870975
-53.94320701668704,-20.377502500125335,638.4778225806452,480.77041330645164
-53.11700444388015,-22.050725413732245,642.9697580645162,488.63130040322585
-52.00689915512304,-23.731516210872257,648.5846774193549,496.49218750000006
-51.217821030792976,-25.420589530283006,653.0766129032259,504.3530745967742
-49.7627322470058,-26.87552866220291,659.8145161290323,511.09097782258067
-48.37797726606834,-28.582015134837693,666.5524193548388,518.9518649193549
-47.77933357885752,-30.791702581861053,671.0443548387098,529.0587197580646
-47.22151539920708,-33.02076486494569,675.5362903225807,539.1655745967741
-46.61721279215524,-35.02011334703814,680.0282258064517,548.1494455645161
-45.61915018031499,-36.784728416173884,685.6431451612904,556.0103326612904
-44.19890201684066,-38.30947036351704,692.3810483870968,562.7482358870968
-42.67105724054704,-39.58931280941237,699.1189516129033,568.3631552419355
-40.24837449298107,-40.36146519199127,708.1028225806452,571.7321068548388
-37.61341494040363,-40.61958211691054,717.0866935483872,572.8550907258065
-34.972149277804334,-39.846334786333735,724.9475806451613,569.4861391129032
-32.63686991622913,-38.820370006425186,731.6854838709678,564.9942036290322
-29.955759675270997,-37.545635832600105,739.546370967742,559.3792842741937
-27.456406830344662,-36.784728416173884,747.4072580645162,556.0103326612904
-25.042374509365118,-36.27903409915001,755.2681451612905,553.7643649193549
-22.03809075645151,-36.02664943341379,765.375,552.6413810483871
-19.58667323901932,-35.02011334703814,773.2358870967741,548.1494455645161
-17.7596041888188,-33.51895068439905,778.8508064516129,541.4115423387098
-16.03611854049379,-32.523638783933954,784.4657258064517,536.9196068548388
-14.316673442557573,-31.28530442600399,790.0806451612905,531.3046875
-12.334869122187257,-30.299056817354685,796.8185483870968,526.812752016129
-10.06732602719606,-29.316546844074878,804.679435483871,522.320816532258
-8.451769635471265,-28.33760525867325,810.2943548387098,517.8288810483871
-6.856450912261721,-27.362069069184866,815.9092741935485,513.3369455645161
-5.26635976987356,-25.904807544865314,821.5241935483871,506.5990423387097
-5.2153755977714695,-23.972288179141596,821.5241935483871,497.6151713709678
-6.0871288346124,-22.530148544046146,818.1552419354839,490.87726814516134
-6.650064901924111,-21.09371574124295,815.9092741935485,484.1393649193549
-7.507789382913074,-19.662553882866202,812.5403225806451,477.4014616935484
-7.165147638514725,-17.99896899571244,813.6633064516129,469.54057459677426
-5.949547490129731,-16.577810842126553,818.1552419354839,462.8026713709678
-5.038036259379368,-14.924815294427159,821.5241935483871,454.9417842741936
-4.723014264253322,-13.276661835801892,822.6471774193549,447.0808971774194
-4.704562440307768,-11.632774014523822,822.6471774193549,439.22001008064524
-4.39632439973613,-9.758550703645657,823.7701612903227,430.2361391129033
-4.385743849992139,-8.355569691291567,823.7701612903227,423.4982358870968
-4.664488179304868,-6.721173344255883,822.6471774193549,415.6373487903227
-4.079163224055378,-5.08887853915366,824.8931451612905,407.7764616935484
-2.634428937234901,-3.9239538901920543,830.508064516129,402.16154233870975
-1.192852083173932,-2.7596513146947017,836.1229838709678,396.5466229838711
0.24669788467471676,-1.82853261194725,841.7379032258066,392.0546875000001
1.3975207517875106,-0.19946346508194018,846.2298387096776,384.19380040322585
2.548538746917984,0.7313730827219864,850.7217741935485,379.7018649193549
3.4127334961809765,1.8950338361235157,854.0907258064517,374.0869455645162
4.278515110591854,3.058994288171637,857.4596774193549,368.47202620967755
5.72193397415171,3.9905024914050413,863.0745967741937,363.9800907258066
7.171560051528047,5.388553778294766,868.6895161290324,357.2421875000001
8.336547167953086,6.554525119240706,873.1814516129034,351.62726814516134
9.507062101796976,7.721541459550637,877.6733870967744,346.0123487903227
10.688321924953982,9.123608549851708,882.1653225806451,339.2744455645162
12.460892852930272,10.527787857539336,888.9032258064517,332.53654233870975
13.949234624106282,11.699795183975203,894.5181451612905,326.9216229838711
15.73239698165986,12.638760696379894,901.2560483870968,322.4296875000001
17.559548360969842,14.285192671182058,907.9939516129034,314.56880040322596
19.385054734317777,15.464007991997757,914.7318548387098,308.9538810483872
21.508028773074898,16.40889889245502,922.5927419354839,304.4619455645162
23.62894910491613,17.118712617728335,930.453629032258,301.09299395161304
25.783714366106835,18.066749386141524,938.3145161290324,296.60105846774206
27.33792372282241,18.779054085353145,943.929435483871,293.2321068548388
29.25551254853721,19.968808928668302,950.6673387096776,287.6171875000001
30.329122005031394,21.401064462014396,954.0362903225807,280.87928427419365
30.58901191916459,23.319156192555756,954.0362903225807,271.8954133064517
30.497782138667986,24.764612456046176,952.9133064516129,265.15751008064524
30.151004821774677,26.459125775963333,950.6673387096776,257.2966229838711
30.43990450162036,28.163157212392147,950.6673387096776,249.43573588709694
30.17340186661832,30.123339444880628,948.421370967742,240.451864919355
31.100128707864286,31.603135080810883,950.6673387096776,233.71396169354853
32.38365373696698,33.09186882231123,954.0362903225807,226.97605846774206
33.45179588284077,34.84086945451968,956.2822580645161,219.11517137096791
34.31716623770191,36.85707240453326,957.4052419354839,210.13130040322596
35.094494169406545,38.38237287115713,958.5282258064517,203.3933971774195
35.66144392350094,40.17732227603692,958.5282258064517,195.53251008064535
36.37653998811993,42.25076572242796,958.5282258064517,186.5486391129034
37.17315176318246,44.34998023438184,958.5282258064517,177.56476814516145
37.700889387340396,46.47757401809658,957.4052419354839,168.5808971774195
38.561480079458335,48.3648183312782,957.4052419354839,160.72001008064535
39.898750565053604,50.27831010016676,958.5282258064517,152.8591229838711
40.75022340892863,52.500607767507915,957.4052419354839,143.87525201612925
41.942429617650674,55.05126826167359,956.2822580645161,133.7683971774195
41.472609778686376,56.78502214461934,951.7903225806454,127.03049395161304
39.96525799769472,58.25240236941374,945.0524193548388,121.41557459677438
37.12191474783768,59.143470409324514,936.0685483870968,118.04662298387109
33.11885202470751,59.74220856285676,924.8387096774195,115.80065524193571
28.971827752416175,59.442359168407606,914.7318548387098,116.9236391129034
25.012554111630436,59.442359168407606,904.625,116.9236391129034
20.61336117742414,59.442359168407606,893.3951612903227,116.9236391129034
16.6540875366384,59.442359168407606,883.2883064516129,116.9236391129034
13.061414448313315,59.143470409324514,874.304435483871,118.04662298387109
9.561705313837024,59.143470409324514,865.320564516129,118.04662298387109
6.130779859535579,59.74220856285676,856.3366935483871,115.80065524193571
3.106429601820679,60.95156582495657,848.4758064516129,111.30871975806474
0.39315641372400023,61.562482775847286,841.7379032258066,109.06275201612925
-1.9375381666387455,62.4871116467141,836.1229838709678,105.69380040322596
-5.717182444306786,62.797609791047115,827.1391129032259,104.57081653225828
-9.420444189519856,62.4871116467141,818.1552419354839,105.69380040322596
-12.479355605013808,63.42217914963658,811.4173387096776,102.32484879032279
-14.431360993669841,65.00564473591645,808.0483870967741,96.70992943548401
-18.68366094882859,65.64843810147303,799.0645161290324,94.46396169354853
-22.849654906643877,65.00564473591645,788.9576612903227,96.70992943548401
-26.116328986724227,64.68632318970737,781.0967741935485,97.83291330645181
-28.637734188494335,64.05167936380376,774.358870967742,100.0788810483873
-32.05080401287725,63.42217914963658,765.375,102.32484879032279
-35.147374381670204,63.10929083490069,757.5141129032259,103.44783266129048
-37.69986315296177,62.1777728377637,749.6532258064517,106.81678427419376
-40.17723709449331,61.25648809432462,741.7923387096774,110.18573588709694
-42.33759675264329,60.04303587036522,733.9314516129033,114.67767137096791
-44.93461354225042,59.442359168407606,726.0705645161291,116.9236391129034
-46.544154314238085,58.25240236941374,719.3326612903227,121.41557459677438
-49.29648619900823,57.95719284177684,711.4717741935484,122.53855846774206
-51.07517955377591,57.07679321187462,704.733870967742,125.90751008064535
-54.74818509933411,56.49407597355117,693.5040322580646,128.15347782258084
-56.97704520524141,56.20394151221341,686.7661290322582,129.27646169354853
-59.60061077058319,55.914605901989304,678.9052419354839,130.39944556451633
-62.9084742028455,55.914605901989304,669.921370967742,130.39944556451633
-66.0198702668441,56.49407597355117,663.1834677419356,128.15347782258084
-69.2044590887836,57.07679321187462,656.4455645161291,125.90751008064535
-72.09677727416586,57.36940270220094,649.7076612903227,124.78452620967755
