lon_deg,lat_deg,pixel_x,pixel_y
150.72717797916357,69.19723167561261,1146.0665322580646,82.1111391129034
153.49789816260414,69.19723167561261,1151.6814516129034,82.1111391129034
156.82276238273266,69.19723167561261,1158.4193548387098,82.1111391129034
159.59348256617324,69.19723167561261,1164.0342741935485,82.1111391129034
160.75218817314862,68.85773750713372,1169.649193548387,83.2341229838712
161.90962654728162,68.52007846818293,1175.2641129032259,84.35710685483889
164.62623101955148,68.52007846818293,1180.8790322580646,84.35710685483889
165.75652530455864,68.18420521287808,1186.4939516129034,85.48009072580669
167.41931403145998,67.85007064094675,1193.2318548387098,86.60307459677438
169.07161484859415,67.51762975162936,1199.9697580645163,87.72605846774206
171.7133588306034,67.51762975162936,1205.5846774193549,87.72605846774206
174.3551028126127,67.51762975162936,1211.1995967741937,87.72605846774206
177.52519559102376,67.51762975162936,1217.9375,87.72605846774206
179.09234128395804,67.186839509789,1224.6754032258066,88.84904233870986
